Date,Amount
"2018-07-23 00:00:00",32828.00
"2018-07-23 00:00:00",19719.00
"2018-07-23 00:00:00",25877.00
"2018-07-23 00:00:00",25914.00
"2018-07-23 00:00:00",22988.00
"2018-07-23 00:00:00",20751.00
"2018-07-23 00:00:00",46026.00
"2018-07-23 00:00:00",25939.00
"2018-07-23 00:00:00",38539.00
"2018-07-23 00:00:00",0.00
"2018-07-23 00:00:00",0.00
"2018-07-23 00:00:00",23642.00
"2018-07-23 00:00:00",15563.00
"2018-07-23 00:00:00",2268.00
"2018-07-23 00:00:00",6922.00
"2018-07-23 00:00:00",26098.00
"2018-07-23 00:00:00",93594.00
"2018-07-23 00:00:00",36315.00
"2018-07-24 00:00:00",34504.00
"2018-07-24 00:00:00",100365.00
"2018-07-24 00:00:00",0.00
"2018-07-24 00:00:00",14789.00
"2018-07-24 00:00:00",15416.00
"2018-07-24 00:00:00",23124.00
"2018-07-24 00:00:00",25939.00
"2018-07-24 00:00:00",63568.00
"2018-07-24 00:00:00",35593.00
"2018-07-25 00:00:00",28424.00
"2018-07-25 00:00:00",10376.00
"2018-07-25 00:00:00",15563.00
"2018-07-25 00:00:00",32897.00
"2018-07-25 00:00:00",0.00
"2018-07-25 00:00:00",45671.00
"2018-07-25 00:00:00",23005.00
"2018-07-25 00:00:00",22769.00
"2018-07-25 00:00:00",20751.00
"2018-07-25 00:00:00",0.00
"2018-07-26 00:00:00",5000.00
"2018-07-26 00:00:00",5000.00
"2018-07-26 00:00:00",1099.00
"2018-07-27 00:00:00",0.00
"2018-07-30 00:00:00",0.00
"2018-07-30 00:00:00",8211.00
"2018-07-30 00:00:00",23005.00
"2018-07-30 00:00:00",29578.00
"2018-07-30 00:00:00",0.00
"2018-07-30 00:00:00",0.00
"2018-07-30 00:00:00",0.00
"2018-07-30 00:00:00",0.00
"2018-07-30 00:00:00",10376.00
"2018-07-31 00:00:00",4644.00
"2018-07-31 00:00:00",5670.00
"2018-08-01 00:00:00",5453.00
"2018-08-01 00:00:00",16000.00
"2018-08-01 00:00:00",282556.00
"2018-08-01 00:00:00",52196.00
"2018-08-01 00:00:00",13146.00
"2018-08-01 00:00:00",11560.00
"2018-08-01 00:00:00",32864.00
"2018-08-02 00:00:00",6500.00
"2018-08-02 00:00:00",0.00
"2018-08-02 00:00:00",11283.00
"2018-08-02 00:00:00",15563.00
"2018-08-02 00:00:00",19573.00
"2018-08-02 00:00:00",9276.00
"2018-08-02 00:00:00",31082.00
"2018-08-03 00:00:00",10029.00
"2018-08-03 00:00:00",15000.00
"2018-08-03 00:00:00",29578.00
"2018-08-03 00:00:00",10376.00
"2018-08-03 00:00:00",10376.00
"2018-08-03 00:00:00",32212.00
"2018-08-03 00:00:00",16648.00
"2018-08-03 00:00:00",25244.00
"2018-08-03 00:00:00",28049.00
"2018-08-03 00:00:00",19212.00
"2018-08-03 00:00:00",0.00
"2018-08-03 00:00:00",0.00
"2018-08-03 00:00:00",32804.00
"2018-08-03 00:00:00",23005.00
"2018-08-03 00:00:00",25939.00
"2018-08-03 00:00:00",15563.00
"2018-08-03 00:00:00",65482.00
"2018-08-03 00:00:00",36263.00
"2018-08-03 00:00:00",31053.00
"2018-08-03 00:00:00",0.00
"2018-08-03 00:00:00",0.00
"2018-08-03 00:00:00",0.00
"2018-08-03 00:00:00",10376.00
"2018-08-03 00:00:00",25939.00
"2018-08-03 00:00:00",32804.00
"2018-08-03 00:00:00",0.00
"2018-08-03 00:00:00",52583.00
"2018-08-03 00:00:00",32864.00
"2018-08-03 00:00:00",19610.00
"2018-08-03 00:00:00",21956.00
"2018-08-03 00:00:00",38816.00
"2018-08-03 00:00:00",15563.00
"2018-08-03 00:00:00",10376.00
"2018-08-03 00:00:00",15563.00
"2018-08-03 00:00:00",15563.00
"2018-08-03 00:00:00",0.00
"2018-08-03 00:00:00",45959.00
"2018-08-03 00:00:00",13146.00
"2018-08-03 00:00:00",15416.00
"2018-08-03 00:00:00",19719.00
"2018-08-03 00:00:00",46579.00
"2018-08-03 00:00:00",34608.00
"2018-08-03 00:00:00",31097.00
"2018-08-03 00:00:00",24159.00
"2018-08-03 00:00:00",16467.00
"2018-08-03 00:00:00",0.00
"2018-08-03 00:00:00",32864.00
"2018-08-03 00:00:00",15563.00
"2018-08-03 00:00:00",15563.00
"2018-08-03 00:00:00",36246.00
"2018-08-03 00:00:00",31068.00
"2018-08-03 00:00:00",10351.00
"2018-08-03 00:00:00",12970.00
"2018-08-03 00:00:00",26291.00
"2018-08-03 00:00:00",16105.00
"2018-08-03 00:00:00",55.00
"2018-08-03 00:00:00",19719.00
"2018-08-03 00:00:00",49278.00
"2018-08-03 00:00:00",39219.00
"2018-08-03 00:00:00",32864.00
"2018-08-03 00:00:00",15563.00
"2018-08-03 00:00:00",0.00
"2018-08-03 00:00:00",16432.00
"2018-08-03 00:00:00",32816.00
"2018-08-03 00:00:00",39437.00
"2018-08-03 00:00:00",25914.00
"2018-08-03 00:00:00",10738.00
"2018-08-03 00:00:00",46557.00
"2018-08-04 00:00:00",73000.00
"2018-08-04 00:00:00",20751.00
"2018-08-04 00:00:00",13146.00
"2018-08-04 00:00:00",13146.00
"2018-08-04 00:00:00",25939.00
"2018-08-04 00:00:00",25939.00
"2018-08-04 00:00:00",19719.00
"2018-08-06 00:00:00",11199.00
"2018-08-06 00:00:00",0.00
"2018-04-24 00:00:00",900.00
"2018-08-03 00:00:00",0.00
"2018-08-03 00:00:00",0.00
"2018-08-03 00:00:00",0.00
"2018-08-03 00:00:00",0.00
"2018-06-04 00:00:00",0.00
"2018-06-06 00:00:00",15000.00
"2018-07-03 00:00:00",0.00
"2018-08-03 00:00:00",0.00
"2018-06-20 00:00:00",15372.00
"2018-07-20 00:00:00",15372.00
"2018-04-18 00:00:00",0.00
"2018-04-24 00:00:00",0.00
"2018-04-24 00:00:00",21000.00
"2018-04-25 00:00:00",27115.00
"2018-05-18 00:00:00",0.00
"2018-06-15 00:00:00",2000.00
"2018-06-18 00:00:00",0.00
"2018-06-18 00:00:00",2200.00
"2018-07-09 00:00:00",5000.00
"2018-07-18 00:00:00",0.00
"2018-03-14 00:00:00",30743.00
"2018-04-18 00:00:00",30743.00
"2018-05-15 00:00:00",30743.00
"2018-06-15 00:00:00",0.00
"2018-06-25 00:00:00",10000.00
"2018-06-30 00:00:00",10000.00
"2018-07-12 00:00:00",20000.00
"2018-07-24 00:00:00",20000.00
"2017-12-20 00:00:00",0.00
"2017-12-26 00:00:00",0.00
"2018-01-29 00:00:00",0.00
"2018-02-19 00:00:00",0.00
"2018-02-24 00:00:00",7000.00
"2018-02-26 00:00:00",0.00
"2018-03-26 00:00:00",0.00
"2018-04-26 00:00:00",0.00
"2018-05-28 00:00:00",0.00
"2018-06-06 00:00:00",7600.00
"2018-06-26 00:00:00",0.00
"2018-07-26 00:00:00",0.00
"2018-08-06 00:00:00",12970.00
"2018-08-06 00:00:00",38309.00
"2018-08-06 00:00:00",16432.00
"2018-08-06 00:00:00",20751.00
"2018-08-06 00:00:00",24313.00
"2018-08-06 00:00:00",25902.00
"2018-08-06 00:00:00",25914.00
"2018-08-06 00:00:00",41503.00
"2018-08-06 00:00:00",10376.00
"2018-08-06 00:00:00",12970.00
"2018-08-06 00:00:00",0.00
"2018-08-06 00:00:00",15563.00
"2018-08-06 00:00:00",20751.00
"2018-08-06 00:00:00",15563.00
"2018-08-06 00:00:00",25939.00
"2018-08-06 00:00:00",0.00
"2018-08-06 00:00:00",0.00
"2018-08-06 00:00:00",22439.00
"2018-08-06 00:00:00",7782.00
"2018-08-06 00:00:00",0.00
"2018-08-06 00:00:00",47854.00
"2018-08-06 00:00:00",0.00
"2018-08-06 00:00:00",0.00
"2018-08-06 00:00:00",39143.00
"2018-08-06 00:00:00",123801.00
"2018-08-06 00:00:00",49296.00
"2018-08-06 00:00:00",23005.00
"2018-08-06 00:00:00",0.00
"2018-08-06 00:00:00",16432.00
"2018-08-06 00:00:00",32804.00
"2018-08-06 00:00:00",0.00
"2018-08-06 00:00:00",15563.00
"2018-08-04 00:00:00",12970.00
"2018-08-07 00:00:00",12970.00
"2018-08-07 00:00:00",5100.00
"2018-08-07 00:00:00",30000.00
"2018-08-07 00:00:00",0.00
"2018-08-07 00:00:00",0.00
"2018-08-07 00:00:00",0.00
"2018-08-07 00:00:00",32864.00
"2018-08-07 00:00:00",16432.00
"2018-08-07 00:00:00",20732.00
"2018-08-07 00:00:00",15563.00
"2018-08-07 00:00:00",13131.00
"2018-08-07 00:00:00",21452.00
"2018-08-07 00:00:00",12970.00
"2018-08-07 00:00:00",10376.00
"2018-08-07 00:00:00",42467.00
"2018-08-08 00:00:00",0.00
"2018-08-08 00:00:00",0.00
"2018-08-08 00:00:00",100.00
"2018-08-08 00:00:00",23062.00
"2018-08-08 00:00:00",0.00
"2018-05-03 00:00:00",39437.00
"2018-06-05 00:00:00",39437.00
"2018-07-03 00:00:00",39437.00
"2018-08-07 00:00:00",39437.00
"2018-07-17 00:00:00",0.00
"2018-07-30 00:00:00",9500.00
"2018-07-30 00:00:00",500.00
"2018-08-08 00:00:00",11575.00
"2018-08-08 00:00:00",0.00
"2018-08-08 00:00:00",0.00
"2018-08-08 00:00:00",45993.00
"2018-08-08 00:00:00",26291.00
"2018-08-08 00:00:00",20751.00
"2018-08-08 00:00:00",0.00
"2018-08-08 00:00:00",16432.00
"2018-08-09 00:00:00",0.00
"2018-08-09 00:00:00",30743.00
"2018-08-09 00:00:00",19719.00
"2018-08-09 00:00:00",21000.00
"2018-08-09 00:00:00",25000.00
"2018-08-09 00:00:00",6127.00
"2018-08-09 00:00:00",39437.00
"2018-07-09 00:00:00",0.00
"2018-08-06 00:00:00",0.00
"2018-08-07 00:00:00",15563.00
"2018-08-09 00:00:00",0.00
"2018-08-09 00:00:00",32804.00
"2018-08-09 00:00:00",16432.00
"2018-08-09 00:00:00",15549.00
"2018-08-09 00:00:00",15563.00
"2018-08-10 00:00:00",0.00
"2018-08-10 00:00:00",32562.00
"2018-08-10 00:00:00",11581.00
"2018-04-05 00:00:00",0.00
"2018-04-05 00:00:00",0.00
"2018-04-07 00:00:00",0.00
"2018-04-07 00:00:00",0.00
"2018-04-07 00:00:00",0.00
"2018-04-10 00:00:00",0.00
"2018-04-10 00:00:00",0.00
"2018-04-10 00:00:00",0.00
"2018-04-11 00:00:00",0.00
"2018-04-11 00:00:00",0.00
"2018-04-12 00:00:00",0.00
"2018-04-12 00:00:00",0.00
"2018-04-12 00:00:00",0.00
"2018-04-12 00:00:00",0.00
"2018-04-12 00:00:00",0.00
"2018-04-12 00:00:00",0.00
"2018-04-12 00:00:00",0.00
"2018-04-13 00:00:00",0.00
"2018-04-13 00:00:00",0.00
"2018-04-13 00:00:00",0.00
"2018-04-13 00:00:00",0.00
"2018-04-13 00:00:00",0.00
"2018-04-13 00:00:00",0.00
"2018-04-16 00:00:00",0.00
"2018-04-16 00:00:00",0.00
"2018-04-16 00:00:00",0.00
"2018-04-16 00:00:00",0.00
"2018-04-16 00:00:00",0.00
"2018-04-16 00:00:00",0.00
"2018-04-16 00:00:00",0.00
"2018-04-18 00:00:00",0.00
"2018-04-18 00:00:00",0.00
"2018-04-18 00:00:00",0.00
"2018-04-20 00:00:00",0.00
"2018-04-20 00:00:00",0.00
"2018-04-20 00:00:00",0.00
"2018-04-23 00:00:00",0.00
"2018-04-23 00:00:00",0.00
"2018-04-23 00:00:00",0.00
"2018-04-24 00:00:00",0.00
"2018-04-24 00:00:00",0.00
"2018-04-24 00:00:00",0.00
"2018-04-24 00:00:00",0.00
"2018-04-24 00:00:00",0.00
"2018-04-24 00:00:00",0.00
"2018-04-25 00:00:00",0.00
"2018-04-25 00:00:00",0.00
"2018-04-25 00:00:00",0.00
"2018-05-03 00:00:00",0.00
"2018-05-03 00:00:00",0.00
"2018-05-03 00:00:00",0.00
"2018-05-03 00:00:00",0.00
"2018-05-03 00:00:00",0.00
"2018-05-03 00:00:00",0.00
"2018-05-03 00:00:00",0.00
"2018-05-03 00:00:00",0.00
"2018-05-03 00:00:00",0.00
"2018-05-03 00:00:00",0.00
"2018-05-03 00:00:00",0.00
"2018-05-03 00:00:00",0.00
"2018-05-03 00:00:00",0.00
"2018-05-03 00:00:00",0.00
"2018-05-04 00:00:00",0.00
"2018-05-04 00:00:00",0.00
"2018-05-04 00:00:00",0.00
"2018-05-04 00:00:00",0.00
"2018-05-04 00:00:00",0.00
"2018-05-04 00:00:00",0.00
"2018-08-10 00:00:00",13146.00
"2018-08-10 00:00:00",38724.00
"2018-08-10 00:00:00",25939.00
"2018-08-10 00:00:00",20000.00
"2018-08-10 00:00:00",20751.00
"2018-08-10 00:00:00",13146.00
"2018-08-10 00:00:00",0.00
"2018-08-10 00:00:00",10376.00
"2018-08-10 00:00:00",20751.00
"2018-08-10 00:00:00",18157.00
"2018-08-10 00:00:00",13723.00
"2018-08-10 00:00:00",16105.00
"2018-08-10 00:00:00",25939.00
"2018-08-10 00:00:00",6896.00
"2018-08-13 00:00:00",10376.00
"2018-08-13 00:00:00",13911.00
"2018-08-13 00:00:00",23124.00
"2018-08-13 00:00:00",25803.00
"2018-08-13 00:00:00",4769.00
"2018-08-13 00:00:00",12064.00
"2018-08-13 00:00:00",18157.00
"2018-08-13 00:00:00",15563.00
"2018-08-13 00:00:00",13146.00
"2018-08-13 00:00:00",18157.00
"2018-08-13 00:00:00",10376.00
"2018-08-13 00:00:00",10376.00
"2018-08-13 00:00:00",25939.00
"2018-08-13 00:00:00",13146.00
"2018-08-13 00:00:00",20751.00
"2018-08-13 00:00:00",25902.00
"2018-08-13 00:00:00",31053.00
"2018-08-13 00:00:00",17341.00
"2018-08-13 00:00:00",0.00
"2018-08-13 00:00:00",45841.00
"2018-08-13 00:00:00",0.00
"2018-08-13 00:00:00",32622.00
"2018-08-13 00:00:00",32864.00
"2018-08-13 00:00:00",46677.00
"2018-08-13 00:00:00",32864.00
"2018-08-13 00:00:00",15372.00
"2018-08-13 00:00:00",264.00
"2018-08-13 00:00:00",32758.00
"2018-08-13 00:00:00",0.00
"2018-08-13 00:00:00",62856.00
"2018-08-13 00:00:00",0.00
"2018-08-13 00:00:00",13146.00
"2018-08-13 00:00:00",0.00
"2018-08-14 00:00:00",64763.00
"2018-08-14 00:00:00",15563.00
"2018-08-14 00:00:00",12970.00
"2018-08-14 00:00:00",16432.00
"2018-08-14 00:00:00",25939.00
"2018-08-14 00:00:00",51878.00
"2018-08-14 00:00:00",20653.00
"2018-08-15 00:00:00",36189.00
"2018-08-16 00:00:00",48000.00
"2018-08-13 00:00:00",26291.00
"2018-08-13 00:00:00",25816.00
"2018-08-16 00:00:00",25939.00
"2018-08-16 00:00:00",15563.00
"2018-08-16 00:00:00",32683.00
"2018-08-16 00:00:00",0.00
"2018-08-16 00:00:00",26253.00
"2018-08-16 00:00:00",32804.00
"2018-08-16 00:00:00",0.00
"2018-08-16 00:00:00",28042.00
"2018-08-16 00:00:00",13146.00
"2018-08-16 00:00:00",0.00
"2018-08-16 00:00:00",5.00
"2018-08-16 00:00:00",13146.00
"2018-08-16 00:00:00",28078.00
"2018-08-16 00:00:00",0.00
"2018-08-16 00:00:00",15563.00
"2018-08-16 00:00:00",31053.00
"2018-08-16 00:00:00",19719.00
"2018-08-16 00:00:00",0.00
"2018-08-16 00:00:00",15563.00
"2018-08-16 00:00:00",20732.00
"2018-08-16 00:00:00",25939.00
"2018-08-16 00:00:00",12970.00
"2018-08-16 00:00:00",49803.00
"2018-08-16 00:00:00",36315.00
"2018-08-16 00:00:00",25000.00
"2018-08-16 00:00:00",33277.00
"2018-08-16 00:00:00",0.00
"2018-08-16 00:00:00",21715.00
"2018-08-16 00:00:00",15000.00
"2018-08-16 00:00:00",20751.00
"2018-08-16 00:00:00",0.00
"2018-08-16 00:00:00",15372.00
"2018-08-16 00:00:00",16432.00
"2018-08-16 00:00:00",74683.00
"2018-08-16 00:00:00",19646.00
"2018-08-17 00:00:00",25939.00
"2018-08-16 00:00:00",0.00
"2018-08-16 00:00:00",18231.00
"2018-08-17 00:00:00",0.00
"2018-08-17 00:00:00",22680.00
"2018-08-17 00:00:00",23345.00
"2018-08-17 00:00:00",25939.00
"2018-08-18 00:00:00",5000.00
"2018-08-18 00:00:00",5000.00
"2018-08-18 00:00:00",5000.00
"2018-08-18 00:00:00",5000.00
"2018-08-18 00:00:00",5000.00
"2018-08-18 00:00:00",1291.00
"2018-08-18 00:00:00",0.00
"2018-08-18 00:00:00",16432.00
"2018-08-18 00:00:00",52351.00
"2018-08-18 00:00:00",10376.00
"2018-08-18 00:00:00",20751.00
"2018-08-18 00:00:00",12970.00
"2018-08-18 00:00:00",27277.00
"2018-08-18 00:00:00",91.00
"2018-08-18 00:00:00",381.00
"2018-08-18 00:00:00",0.00
"2018-08-18 00:00:00",19719.00
"2018-08-18 00:00:00",0.00
"2018-08-18 00:00:00",13146.00
"2018-08-18 00:00:00",20727.00
"2018-08-18 00:00:00",0.00
"2018-08-18 00:00:00",26291.00
"2018-08-18 00:00:00",11340.00
"2018-08-18 00:00:00",57590.00
"2018-08-18 00:00:00",16432.00
"2018-08-18 00:00:00",15563.00
"2018-08-18 00:00:00",32816.00
"2018-08-18 00:00:00",32840.00
"2018-08-18 00:00:00",15563.00
"2018-08-18 00:00:00",15563.00
"2018-08-18 00:00:00",20751.00
"2018-08-18 00:00:00",20751.00
"2018-08-18 00:00:00",15563.00
"2018-08-18 00:00:00",36280.00
"2018-08-20 00:00:00",130508.00
"2018-08-20 00:00:00",0.00
"2018-08-20 00:00:00",25939.00
"2018-08-20 00:00:00",41443.00
"2018-08-20 00:00:00",0.00
"2018-08-20 00:00:00",15563.00
"2018-08-20 00:00:00",31127.00
"2018-08-20 00:00:00",23005.00
"2018-08-20 00:00:00",46797.00
"2018-08-20 00:00:00",38909.00
"2018-08-20 00:00:00",7782.00
"2018-08-20 00:00:00",0.00
"2018-08-20 00:00:00",0.00
"2018-08-20 00:00:00",20751.00
"2018-08-20 00:00:00",30000.00
"2018-08-20 00:00:00",10376.00
"2018-08-20 00:00:00",27980.00
"2018-08-20 00:00:00",15563.00
"2018-08-20 00:00:00",0.00
"2018-08-20 00:00:00",46115.00
"2018-08-20 00:00:00",65516.00
"2018-08-20 00:00:00",39379.00
"2018-08-20 00:00:00",24491.00
"2018-08-20 00:00:00",37438.00
"2018-08-20 00:00:00",0.00
"2018-08-20 00:00:00",13131.00
"2018-08-20 00:00:00",31082.00
"2018-08-20 00:00:00",25939.00
"2018-08-20 00:00:00",24665.00
"2018-08-20 00:00:00",10376.00
"2018-08-20 00:00:00",25939.00
"2018-08-20 00:00:00",25939.00
"2018-08-20 00:00:00",38872.00
"2018-08-20 00:00:00",24757.00
"2018-08-20 00:00:00",10376.00
"2018-08-20 00:00:00",18157.00
"2018-08-20 00:00:00",10376.00
"2018-08-20 00:00:00",15563.00
"2018-08-20 00:00:00",38909.00
"2018-08-20 00:00:00",0.00
"2018-08-20 00:00:00",10376.00
"2018-08-20 00:00:00",25939.00
"2018-08-20 00:00:00",16432.00
"2018-08-21 00:00:00",0.00
"2018-08-21 00:00:00",0.00
"2018-08-21 00:00:00",0.00
"2018-08-21 00:00:00",0.00
"2018-08-21 00:00:00",0.00
"2018-08-21 00:00:00",0.00
"2018-08-21 00:00:00",0.00
"2018-08-21 00:00:00",0.00
"2018-08-21 00:00:00",0.00
"2018-08-21 00:00:00",13146.00
"2018-08-21 00:00:00",51322.00
"2018-08-21 00:00:00",12970.00
"2018-08-21 00:00:00",0.00
"2018-08-21 00:00:00",46797.00
"2018-08-21 00:00:00",15563.00
"2018-08-21 00:00:00",414.00
"2018-08-21 00:00:00",20732.00
"2018-08-23 00:00:00",70609.00
"2018-08-23 00:00:00",20751.00
"2018-08-23 00:00:00",25914.00
"2018-08-23 00:00:00",20751.00
"2018-08-23 00:00:00",13146.00
"2018-08-23 00:00:00",19719.00
"2018-08-23 00:00:00",32828.00
"2018-08-23 00:00:00",20712.00
"2018-08-23 00:00:00",15563.00
"2018-08-23 00:00:00",23005.00
"2018-08-23 00:00:00",26098.00
"2018-08-23 00:00:00",19719.00
"2018-08-23 00:00:00",18157.00
"2018-08-23 00:00:00",22988.00
"2018-08-23 00:00:00",20751.00
"2018-08-23 00:00:00",46026.00
"2018-08-23 00:00:00",25939.00
"2018-08-23 00:00:00",25877.00
"2018-08-23 00:00:00",15541.00
"2018-08-23 00:00:00",18157.00
"2018-08-23 00:00:00",0.00
"2018-08-23 00:00:00",38539.00
"2018-08-20 00:00:00",25939.00
"2018-08-23 00:00:00",93594.00
"2018-08-23 00:00:00",36315.00
"2018-08-23 00:00:00",20751.00
"2018-08-23 00:00:00",15563.00
"2018-08-24 00:00:00",13146.00
"2018-08-24 00:00:00",34504.00
"2018-08-24 00:00:00",30000.00
"2018-08-24 00:00:00",10376.00
"2018-08-24 00:00:00",56157.00
"2018-08-24 00:00:00",63568.00
"2018-08-24 00:00:00",0.00
"2018-08-24 00:00:00",31127.00
"2018-08-24 00:00:00",0.00
"2018-08-24 00:00:00",23124.00
"2018-08-24 00:00:00",25939.00
"2018-08-24 00:00:00",35593.00
"2018-08-24 00:00:00",0.00
"2018-08-24 00:00:00",0.00
"2018-08-24 00:00:00",0.00
"2018-08-24 00:00:00",10376.00
"2018-08-25 00:00:00",0.00
"2018-08-27 00:00:00",15563.00
"2018-08-27 00:00:00",15416.00
"2018-08-27 00:00:00",13267.00
"2018-08-27 00:00:00",25914.00
"2018-08-27 00:00:00",25939.00
"2018-08-27 00:00:00",0.00
"2018-08-27 00:00:00",31097.00
"2018-08-27 00:00:00",15563.00
"2018-08-27 00:00:00",10376.00
"2018-08-27 00:00:00",28424.00
"2018-08-27 00:00:00",45671.00
"2018-08-27 00:00:00",0.00
"2018-08-27 00:00:00",22769.00
"2018-08-27 00:00:00",0.00
"2018-08-27 00:00:00",65000.00
"2018-08-27 00:00:00",23005.00
"2018-08-27 00:00:00",23005.00
"2018-08-27 00:00:00",25939.00
"2018-08-28 00:00:00",73000.00
"2018-08-28 00:00:00",2368.00
"2018-08-28 00:00:00",0.00
"2018-08-29 00:00:00",251838.00
"2018-08-29 00:00:00",0.00
"2018-08-29 00:00:00",0.00
"2018-08-28 00:00:00",29578.00
"2018-08-28 00:00:00",10858.00
"2018-08-30 00:00:00",26291.00
"2018-08-30 00:00:00",14000.00
"2018-08-30 00:00:00",10376.00
"2018-07-30 00:00:00",32622.00
"2018-07-31 00:00:00",271538.00
"2018-08-31 00:00:00",1964.00
"2018-08-31 00:00:00",1922.00
"2018-08-31 00:00:00",1922.00
"2018-08-31 00:00:00",1922.00
"2018-08-31 00:00:00",1922.00
"2018-08-31 00:00:00",1922.00
"2018-08-31 00:00:00",10000.00
"2018-08-31 00:00:00",478075.00
"2018-08-31 00:00:00",5635.00
"2018-08-31 00:00:00",4644.00
"2018-08-31 00:00:00",4801.00
"2018-08-31 00:00:00",0.00
"2018-09-01 00:00:00",0.00
"2018-09-01 00:00:00",11560.00
"2018-09-01 00:00:00",32864.00
"2018-09-01 00:00:00",42.00
"2018-09-01 00:00:00",42.00
"2018-09-01 00:00:00",42.00
"2018-09-01 00:00:00",42.00
"2018-09-01 00:00:00",42.00
"2018-09-01 00:00:00",42.00
"2018-09-01 00:00:00",13146.00
"2018-09-03 00:00:00",25939.00
"2018-09-03 00:00:00",0.00
"2018-09-03 00:00:00",25939.00
"2018-09-03 00:00:00",31053.00
"2018-09-03 00:00:00",38816.00
"2018-09-03 00:00:00",15563.00
"2018-09-03 00:00:00",65482.00
"2018-09-03 00:00:00",0.00
"2018-09-03 00:00:00",29578.00
"2018-09-03 00:00:00",0.00
"2018-09-03 00:00:00",32804.00
"2018-09-03 00:00:00",19719.00
"2018-09-03 00:00:00",31097.00
"2018-09-03 00:00:00",23005.00
"2018-09-03 00:00:00",32864.00
"2018-09-03 00:00:00",15563.00
"2018-09-03 00:00:00",10376.00
"2018-09-03 00:00:00",10376.00
"2018-09-03 00:00:00",32804.00
"2018-09-03 00:00:00",15563.00
"2018-09-03 00:00:00",36246.00
"2018-09-03 00:00:00",31068.00
"2018-09-03 00:00:00",10351.00
"2018-09-03 00:00:00",10376.00
"2018-09-03 00:00:00",15563.00
"2018-09-03 00:00:00",15563.00
"2018-09-03 00:00:00",15563.00
"2018-09-03 00:00:00",15563.00
"2018-09-03 00:00:00",0.00
"2018-09-03 00:00:00",15563.00
"2018-09-03 00:00:00",0.00
"2018-09-03 00:00:00",31127.00
"2018-09-03 00:00:00",10376.00
"2018-09-03 00:00:00",15563.00
"2018-09-03 00:00:00",26291.00
"2018-09-03 00:00:00",0.00
"2018-09-03 00:00:00",40694.00
"2018-09-03 00:00:00",49278.00
"2018-09-03 00:00:00",39219.00
"2018-09-03 00:00:00",32864.00
"2018-09-03 00:00:00",0.00
"2018-09-03 00:00:00",45959.00
"2018-09-03 00:00:00",13146.00
"2018-09-03 00:00:00",15416.00
"2018-09-03 00:00:00",36263.00
"2018-09-03 00:00:00",19719.00
"2018-09-03 00:00:00",46579.00
"2018-09-03 00:00:00",0.00
"2018-09-03 00:00:00",34608.00
"2018-09-03 00:00:00",19573.00
"2018-09-03 00:00:00",32562.00
"2018-09-03 00:00:00",0.00
"2018-09-03 00:00:00",52583.00
"2018-09-03 00:00:00",32864.00
"2018-09-03 00:00:00",19610.00
"2018-09-03 00:00:00",23345.00
"2018-09-03 00:00:00",9793.00
"2018-09-03 00:00:00",25939.00
"2018-09-03 00:00:00",18157.00
"2018-09-03 00:00:00",23345.00
"2018-09-03 00:00:00",15563.00
"2018-09-03 00:00:00",20751.00
"2018-09-03 00:00:00",15563.00
"2018-09-03 00:00:00",0.00
"2018-09-03 00:00:00",39665.00
"2018-09-03 00:00:00",13422.00
"2018-09-03 00:00:00",13422.00
"2018-09-03 00:00:00",27966.00
"2018-09-03 00:00:00",20751.00
"2018-09-03 00:00:00",16105.00
"2018-09-03 00:00:00",22439.00
"2018-09-03 00:00:00",20751.00
"2018-09-04 00:00:00",13131.00
"2018-09-04 00:00:00",0.00
"2018-09-03 00:00:00",15563.00
"2018-09-04 00:00:00",16432.00
"2018-09-04 00:00:00",32816.00
"2018-09-04 00:00:00",31082.00
"2018-09-04 00:00:00",25914.00
"2018-09-04 00:00:00",31127.00
"2018-09-04 00:00:00",19634.00
"2018-09-05 00:00:00",12970.00
"2018-09-05 00:00:00",47854.00
"2018-09-05 00:00:00",19719.00
"2018-09-05 00:00:00",10000.00
"2018-09-05 00:00:00",8042.00
"2018-09-05 00:00:00",33197.00
"2018-09-05 00:00:00",0.00
"2018-09-05 00:00:00",0.00
"2018-09-05 00:00:00",39206.00
"2018-09-05 00:00:00",123801.00
"2018-09-05 00:00:00",49296.00
"2018-09-05 00:00:00",23005.00
"2018-09-05 00:00:00",14.00
"2018-09-05 00:00:00",25914.00
"2018-09-05 00:00:00",0.00
"2018-09-05 00:00:00",12970.00
"2018-09-05 00:00:00",23323.00
"2018-09-05 00:00:00",25902.00
"2018-09-05 00:00:00",13146.00
"2018-09-05 00:00:00",13146.00
"2018-09-05 00:00:00",20751.00
"2018-09-05 00:00:00",25939.00
"2018-09-05 00:00:00",12970.00
"2018-09-05 00:00:00",15563.00
"2018-09-05 00:00:00",20751.00
"2018-09-05 00:00:00",15563.00
"2018-09-05 00:00:00",25939.00
"2018-09-05 00:00:00",26814.00
"2018-09-05 00:00:00",12970.00
"2018-09-05 00:00:00",0.00
"2018-09-05 00:00:00",20751.00
"2018-09-06 00:00:00",15563.00
"2018-09-05 00:00:00",20751.00
"2018-09-05 00:00:00",25939.00
"2018-09-06 00:00:00",314.00
"2018-09-06 00:00:00",16648.00
"2018-09-06 00:00:00",7782.00
"2018-09-06 00:00:00",20751.00
